codigo,nombre_producto,origen,origen_clasificacion,origen_promedio_venta,cantidad_transferir,destino,destino_clasificacion,destino_promedio_venta,mayor_costo,costo_total
100026196,DEBLAX VITAMINA D3 100.000 UI CAJA X 1 UND,podium 29434,D,0.0,1.0,bella_suiza 40350,L,0.33,100042.0,100042.0
100026196,DEBLAX VITAMINA D3 100.000 UI CAJA X 1 UND,pasoancho 33511,D,0.0,1.0,unicentro 34391,L,0.33,100042.0,100042.0
100026196,DEBLAX VITAMINA D3 100000 UI 1 CAP.(PAE),podium 29434,D,0.0,1.0,bella_suiza 40350,L,0.33,100042.0,100042.0
100026196,DEBLAX VITAMINA D3 100000 UI 1 CAP.(PAE),pasoancho 33511,D,0.0,1.0,unicentro 34391,L,0.33,100042.0,100042.0
100026197,DOLEX AVANZADO 500 MG 100 TABLETAS RECUB,ciudadela 28233,D,0.0,1.0,ingenio 38147,L,0.33,83283.0,83283.0
100026197,DOLEX AVANZADO FRASCO X 100 TAB,ciudadela 28233,D,0.0,1.0,ingenio 38147,L,0.33,83283.0,83283.0
100026198,OCEIRA 0.15/0.03MG 21 TBS REC.(P)6104,podium 29434,D,0.0,1.0,carmesi 33593,L,0.33,5634.5,5634.5
100026198,OCEIRA 0.15/0.03MG 21 TBS REC.(P)6104,podium 29434,D,0.0,1.0,calicanto 33336,E,8.0,5634.5,5634.5
100026198,OCEIRA CAJA X 21 TAB,podium 29434,D,0.0,1.0,carmesi 33593,L,0.33,5634.5,5634.5
100026198,OCEIRA CAJA X 21 TAB,podium 29434,D,0.0,1.0,calicanto 33336,E,8.0,5634.5,5634.5
100026199,DAVINTEX 60 MG 10 COMPRIMIDOS RECUBIERT.,cosmocentro2 35981,D,0.0,1.0,ingenio 38147,L,0.33,53470.0,53470.0
100026199,DAVINTEX 60 MG CAJA X 10 TAB,cosmocentro2 35981,D,0.0,1.0,ingenio 38147,L,0.33,53470.0,53470.0
100026211,ANTIZOX 1% CREMA 20 GR ICOM,minimarket 31447,D,0.0,1.0,bella_suiza 40350,L,0.33,9901.5,9901.5
100026211,ANTIZOX 1% CREMA 20 GR ICOM,minimarket 31447,D,0.0,1.0,calicanto 33336,L,0.33,9901.5,9901.5
100026211,ANTIZOX 1% CREMA 20 GR ICOM,unicentro 34391,D,0.0,1.0,globald 26873,L,0.33,9901.5,9901.5
100026225,ESP.TELA BLANCO FASTCARE 1X1 12 UND ICOM,cosmocentro3 28047,D,0.0,1.0,podium 29434,L,0.33,12756.0,12756.0
100026225,ESPARADRPO TIPO TELA 1 X 1 YARDA,cosmocentro3 28047,D,0.0,1.0,podium 29434,L,0.33,12756.0,12756.0
100026239,PROPRANOLOL 40 MG (NOVAMED) CAJA X 20 TAB,globald 26873,D,0.0,2.0,podium 29434,B,1.67,12569.0,25138.0
100026239,PROPRANOLOL 40 MG 20 TBS NV,globald 26873,D,0.0,2.0,podium 29434,B,1.67,12569.0,25138.0
100026244,CENTRUM SILVER MEN + 50 AÑOS FRASCO X 30 TAB,calicanto 33336,D,0.0,1.0,bella_suiza 40350,L,0.33,38493.0,38493.0
100026244,CENTRUM SILVER MEN + 50 AÑOS FRASCO X 30 TAB,calicanto 33336,D,0.0,1.0,podium 29434,L,0.33,38493.0,38493.0
100026244,CENTRUM SILVER MEN + 50 AÑOS FRASCO X 30 TAB,calicanto 33336,D,0.0,1.0,unicentro 34391,N,0.33,38493.0,38493.0
100026244,CENTRUM SILVER MEN 50 30 TAB,calicanto 33336,D,0.0,1.0,bella_suiza 40350,L,0.33,38493.0,38493.0
100026244,CENTRUM SILVER MEN 50 30 TAB,calicanto 33336,D,0.0,1.0,podium 29434,L,0.33,38493.0,38493.0
100026244,CENTRUM SILVER MEN 50 30 TAB,calicanto 33336,D,0.0,1.0,unicentro 34391,N,0.33,38493.0,38493.0
100026245,CENTRUM SILVER MEN + 50 AÑOS FRASCO X 60 TAB,calicanto 33336,D,0.0,1.0,cosmocentro2 35981,B,1.0,67042.0,67042.0
100026245,CENTRUM SILVER MEN 50 60 TAB,calicanto 33336,D,0.0,1.0,cosmocentro2 35981,B,1.0,67042.0,67042.0
100026246,CENTRUM SILVER WOMEN + 50 AÑOS FRASCO X 30 TAB,ingenio 38147,D,0.0,1.0,carmesi 33593,L,0.33,38493.0,38493.0
100026246,CENTRUM SILVER WOMEN 50 30 TAB,ingenio 38147,D,0.0,1.0,carmesi 33593,L,0.33,38493.0,38493.0
100026247,CENTRUM SILVER WOMEN + 50 AÑOS FRASCO X 60 TAB,podium 29434,D,0.0,1.0,ingenio 38147,N,0.33,67042.0,67042.0
100026247,CENTRUM SILVER WOMEN 50 60 TAB,podium 29434,D,0.0,1.0,ingenio 38147,N,0.33,67042.0,67042.0
100026250,FARMA D 7000 UI CAJA X 8 CAPSULA BLANDA,unicentro 34391,D,0.0,1.0,bella_suiza 40350,L,0.33,61830.0,61830.0
100026250,FARMA D 7000 UI CAJA X 8 CAPSULA BLANDA,unicentro 34391,D,0.0,1.0,holguines 33044,L,0.33,61830.0,61830.0
100026250,FARMA D 7000 UI(VITAMINA D3) 8 CAP,unicentro 34391,D,0.0,1.0,bella_suiza 40350,L,0.33,61830.0,61830.0
100026250,FARMA D 7000 UI(VITAMINA D3) 8 CAP,unicentro 34391,D,0.0,1.0,holguines 33044,L,0.33,61830.0,61830.0
100026259,FINASTERIDE 1 MG (MK) CAJA X 30 TAB,calle_quinta 40285,D,0.0,2.0,holguines 33044,B,1.67,114620.5,229241.0
100026259,FINASTERIDE 1 MG 30 TABLETAS MK(PAE),calle_quinta 40285,D,0.0,2.0,holguines 33044,B,1.67,114620.5,229241.0
100026275,DINIVE 10 MG 28 TBS RECUBIERTA(P)60113,ciudadela 28233,D,0.0,1.0,cosmocentro1 34060,L,0.33,40211.5,40211.5
100026277,PRAZENTOL 15 MG 28 TBS,pasoancho 33511,D,0.0,1.0,cosmocentro3 28047,L,0.33,82508.5,82508.5
100026278,BIPERIDENO 2 MG (MK) CAJA X 90 TAB,bella_suiza 40350,D,0.0,1.0,cosmocentro2 35981,L,0.33,66006.5,66006.5
100026278,BIPERIDENO 2 MG 90 TABLETAS. MK,bella_suiza 40350,D,0.0,1.0,cosmocentro2 35981,L,0.33,66006.5,66006.5
100026281,AMLODIPINO 5MG 30 TBS MK,calle_quinta 40285,D,0.0,1.0,bella_suiza 40350,E,4.0,23655.7,23655.7
100026287,ACETAMINOFEN 500 MG (MK) CAJA X 100 TAB,calle_quinta 40285,D,0.07,1.0,unicentro 34391,L,0.4,53338.0,53338.0
100026287,ACETAMINOFEN 500 MG 100 TAB MK,calle_quinta 40285,D,0.07,1.0,unicentro 34391,L,0.4,53338.0,53338.0
100026288,ACETAMINOFEN 500 MG (MK) CAJA X 16 TAB,calicanto 33336,D,0.0,1.0,bella_suiza 40350,L,0.33,9442.0,9442.0
100026288,ACETAMINOFEN 500 MG 16 TBS MK,calicanto 33336,D,0.0,1.0,bella_suiza 40350,L,0.33,9442.0,9442.0
100026292,PREDNISOLONA 1 MG JARABE UVA (MK) FRASCO X 120 ML,calle_quinta 40285,D,0.0,1.0,podium 29434,L,0.33,60274.0,60274.0
100026292,PREDNISOLONA 1 MG JARABE UVA (MK) FRASCO X 120 ML,cosmocentro3 28047,D,0.0,1.0,carmesi 33593,L,0.33,60274.0,60274.0
100026292,PREDNISOLONA 1 MG JARABE UVA (MK) FRASCO X 120 ML,minimarket 31447,D,0.0,1.0,metro 33045,L,0.33,60274.0,60274.0
100026292,PREDNISOLONA 1MG/ML JBE UVA+DOS 120ML MK,calle_quinta 40285,D,0.0,1.0,podium 29434,L,0.33,60274.0,60274.0
100026292,PREDNISOLONA 1MG/ML JBE UVA+DOS 120ML MK,cosmocentro3 28047,D,0.0,1.0,carmesi 33593,L,0.33,60274.0,60274.0
100026292,PREDNISOLONA 1MG/ML JBE UVA+DOS 120ML MK,minimarket 31447,D,0.0,1.0,metro 33045,L,0.33,60274.0,60274.0
100026308,LOSARTAN 100 MG (MK) CAJA X 30 TAB,ciudadela 28233,D,0.0,1.0,globald 26873,L,0.33,59176.0,59176.0
100026308,LOSARTAN 100 MG 30 TBS MK,ciudadela 28233,D,0.0,1.0,globald 26873,L,0.33,59176.0,59176.0
100026309,VALSARTAN 160 MG (MK) CAJA X 30 CAP,unicentro 34391,D,0.0,2.0,cosmocentro1 34060,A,2.67,32705.0,65410.0
100026309,VALSARTAN 160 MG (MK) CAJA X 30 CAP,pasoancho 33511,D,0.0,1.0,cosmocentro2 35981,L,0.33,32705.0,32705.0
100026309,VALSARTAN 160 MG (MK) CAJA X 30 CAP,globald 26873,D,0.0,1.0,ingenio 38147,B,1.67,32705.0,32705.0
100026309,VALSARTAN 160 MG (MK) CAJA X 30 CAP,metro 33045,D,0.0,1.0,cosmocentro3 28047,B,1.67,32705.0,32705.0
100026309,VALSARTAN 160 MG 30 TBS MK,unicentro 34391,D,0.0,2.0,cosmocentro1 34060,A,2.67,32705.0,65410.0
100026309,VALSARTAN 160 MG 30 TBS MK,pasoancho 33511,D,0.0,1.0,cosmocentro2 35981,L,0.33,32705.0,32705.0
100026309,VALSARTAN 160 MG 30 TBS MK,globald 26873,D,0.0,1.0,ingenio 38147,B,1.67,32705.0,32705.0
100026309,VALSARTAN 160 MG 30 TBS MK,metro 33045,D,0.0,1.0,cosmocentro3 28047,B,1.67,32705.0,32705.0
100026310,MEMANTINA 20 MG (MK) CAJA X 30 TAB,calle_quinta 40285,D,0.0,1.0,bella_suiza 40350,L,0.33,131749.0,131749.0
100026310,MEMANTINA 20 MG (MK) CAJA X 30 TAB,cosmocentro2 35981,D,0.0,1.0,ciudadela 28233,L,0.33,131749.0,131749.0
100026310,MEMANTINA 20M 30 MK(A(P)128814(3%+)(PAE),calle_quinta 40285,D,0.0,1.0,bella_suiza 40350,L,0.33,131749.0,131749.0
100026310,MEMANTINA 20M 30 MK(A(P)128814(3%+)(PAE),cosmocentro2 35981,D,0.0,1.0,ciudadela 28233,L,0.33,131749.0,131749.0
100026314,ALGODON MK POMOS BOLSA 40  ATIS 20 ,globald 26873,D,0.0,1.0,unicentro 34391,N,1.0,4233.0,4233.0
100026314,ALGODON MK POMOS BOLSA 40  ATIS 20 ,globald 26873,D,0.0,1.0,podium 29434,B,1.0,4233.0,4233.0
100026314,ALGODON MK POMOS BOLSA 40 GRA GRAT 20 GR,globald 26873,D,0.0,1.0,unicentro 34391,N,1.0,4233.0,4233.0
100026314,ALGODON MK POMOS BOLSA 40 GRA GRAT 20 GR,globald 26873,D,0.0,1.0,podium 29434,B,1.0,4233.0,4233.0
100026325,MICROGYNON FACE 21COMP.(P)25271(PDB)(SC),calle_quinta 40285,D,0.0,1.0,minimarket 31447,L,0.33,31509.0,31509.0
100026325,MICROGYNON FACE 21COMP.(P)25271(PDB)(SC),calle_quinta 40285,D,0.0,1.0,minimarket 31447,L,0.33,28358.0,28358.0
100026325,MICROGYNON FACE 21COMP.(P)25271(SC),calle_quinta 40285,D,0.0,1.0,minimarket 31447,L,0.33,31509.0,31509.0
100026325,MICROGYNON FACE 21COMP.(P)25271(SC),calle_quinta 40285,D,0.0,1.0,minimarket 31447,L,0.33,28358.0,28358.0
100026325,MICROGYNON FACE CAJA X 21 COMPRIMIDO,calle_quinta 40285,D,0.0,1.0,minimarket 31447,L,0.33,31509.0,31509.0
100026325,MICROGYNON FACE CAJA X 21 COMPRIMIDO,calle_quinta 40285,D,0.0,1.0,minimarket 31447,L,0.33,28358.0,28358.0
100026334,OFERTA GLUCOQUICK TIRAS X50 UND GRATIS GLUCOMETRO G30A+ LANCETAS X 50 UND,ingenio 38147,D,0.0,1.0,cosmocentro2 35981,L,0.33,102548.0,102548.0
100026334,TIR.GLUCOQUIC 50U+GLUC G30A+LAN 50U(PAE),ingenio 38147,D,0.0,1.0,cosmocentro2 35981,L,0.33,102548.0,102548.0
100026354,OPHARFLEX 3.5MG SOL OFT 5 ML OPH,globald 26873,D,0.0,1.0,calle_quinta 40285,L,0.33,9154.0,9154.0
100026354,OPHARFLEX FRASCO X 5 ML,globald 26873,D,0.0,1.0,calle_quinta 40285,L,0.33,9154.0,9154.0
100026355,TOBRAMICINA OPHARM 0.3 SOL OFT 5ML,cosmocentro3 28047,D,0.0,1.0,metro 33045,L,0.33,14820.0,14820.0
100026359,OSMOTEARS 14MG SOL OFT 15 ML OPH,cosmocentro1 34060,D,0.0,1.0,pasoancho 33511,L,0.33,13057.0,13057.0
100026359,OSMOTEARS FRASCO X 15 ML,cosmocentro1 34060,D,0.0,1.0,pasoancho 33511,L,0.33,13057.0,13057.0
100026362,NAPROXENO 500 MG (LA SANTE) CAJA X 10 TAB,cosmocentro3 28047,D,0.0,1.0,cosmocentro1 34060,B,1.33,9723.0,9723.0
100026362,NAPROXENO 500 MG 10 TABLETAS LS,cosmocentro3 28047,D,0.0,1.0,cosmocentro1 34060,B,1.33,9723.0,9723.0
100026363,OMEPRAZOL 20 MG 100 CAPSULAS LS,ciudadela 28233,D,0.0,1.0,globald 26873,L,0.33,14175.5,14175.5
100026369,EZETIMIBA 10 MG + SIMVASTATINA 20 MG (GENFAR) CAJA X 30 TAB,calle_quinta 40285,D,0.0,1.0,minimarket 31447,L,0.33,66047.0,66047.0
100026369,EZETIMIBA 10MG+SIMV.20MG 30 TBS(P)91614,calle_quinta 40285,D,0.0,1.0,minimarket 31447,L,0.33,66047.0,66047.0
100026380,LACTACTO DE RINGER (HARTMANN) 1000ML PVC BOLSA X 1000 ML,ciudadela 28233,D,0.0,2.0,metro 33045,E,4.0,7074.0,14148.0
100026380,SOLUCION LACTATO RINGER 1000ML CORPA BOL,ciudadela 28233,D,0.0,2.0,metro 33045,E,4.0,7074.0,14148.0
100026394,LEVOTIROXINA 50 MCG 50 TBS,bella_suiza 40350,D,0.0,2.0,unicentro 34391,A,3.67,13689.0,27378.0
100026394,LEVOTIROXINA 50 MCG 50 TBS,bella_suiza 40350,D,0.0,1.0,ciudadela 28233,A,2.67,13689.0,13689.0
100026395,LEVOTIROXINA 100 MCG (SIEGFRIED) CAJA X 50 TAB,calle_quinta 40285,D,0.0,2.0,podium 29434,B,1.67,17733.0,35466.0
100026395,LEVOTIROXINA 100 MCG (SIEGFRIED) CAJA X 50 TAB,calle_quinta 40285,D,0.0,1.0,bella_suiza 40350,L,0.33,17733.0,17733.0
100026395,LEVOTIROXINA 100 MCG (SIEGFRIED) CAJA X 50 TAB,calle_quinta 40285,D,0.0,1.0,holguines 33044,A,3.33,17733.0,17733.0
100026395,LEVOTIROXINA 100 MCG (SIEGFRIED) CAJA X 50 TAB,cosmocentro3 28047,D,0.0,1.0,minimarket 31447,L,0.33,17733.0,17733.0
100026395,LEVOTIROXINA 100 MCG 50 TBS,calle_quinta 40285,D,0.0,2.0,podium 29434,B,1.67,17733.0,35466.0
100026395,LEVOTIROXINA 100 MCG 50 TBS,calle_quinta 40285,D,0.0,1.0,bella_suiza 40350,L,0.33,17733.0,17733.0
100026395,LEVOTIROXINA 100 MCG 50 TBS,calle_quinta 40285,D,0.0,1.0,holguines 33044,A,3.33,17733.0,17733.0
100026395,LEVOTIROXINA 100 MCG 50 TBS,cosmocentro3 28047,D,0.0,1.0,minimarket 31447,L,0.33,17733.0,17733.0
100026402,BIOCOTRYL 1% CREMA TOPICA 40 ,ingenio 38147,D,0.0,1.0,calicanto 33336,L,0.33,3798.5,3798.5
100026402,BIOCOTRYL 1% CREMA TOPICA 40 GR,ingenio 38147,D,0.0,1.0,calicanto 33336,L,0.33,3798.5,3798.5
100026441,SYNTHROID 88 MCG FRASCO 90 TABLETAS(PAE),cosmocentro1 34060,D,0.0,1.0,unicentro 34391,L,0.33,104965.5,104965.5
100026442,SYNTHROID 112 MCG FRASCO 90 TABLETAS(PAE),unicentro 34391,D,0.0,1.0,cosmocentro2 35981,L,0.33,102050.0,102050.0
100026442,SYNTHROID 112 MCG FRASCO 90 TBS(PAE),unicentro 34391,D,0.0,1.0,cosmocentro2 35981,L,0.33,102050.0,102050.0
100026445,SYNTHROID 25 MCG FRASCO 90 TABLETAS(PAE),pasoancho 33511,D,0.0,1.0,unicentro 34391,L,0.33,67622.0,67622.0
100026445,SYNTHROID 25 MCG FRASCO X 90 TAB,pasoancho 33511,D,0.0,1.0,unicentro 34391,L,0.33,67622.0,67622.0
100026447,SYNTHROID 50 MCG FRASCO 90 TABLETAS(PAE),pasoancho 33511,D,0.0,1.0,unicentro 34391,B,1.33,84174.0,84174.0
100026447,SYNTHROID 50 MCG FRASCO 90 TABLETAS(PAE),calicanto 33336,D,0.0,1.0,calle_quinta 40285,L,0.33,84174.0,84174.0
100026447,SYNTHROID 50 MCG FRASCO X 90 TAB,pasoancho 33511,D,0.0,1.0,unicentro 34391,B,1.33,84174.0,84174.0
100026447,SYNTHROID 50 MCG FRASCO X 90 TAB,calicanto 33336,D,0.0,1.0,calle_quinta 40285,L,0.33,84174.0,84174.0
100026458,SPIRULINA 400 MG 90 SOFTGELS,podium 29434,D,0.0,1.0,holguines 33044,L,0.33,28717.0,28717.0
100026459,GOTUKOLA CENTELLA  ASIAT.400 MG 90 SOFTG,cosmocentro2 35981,D,0.0,1.0,pasoancho 33511,L,0.33,36753.0,36753.0
100026459,GOTUKOLA CENTELLA ASIAT.400 MG 90 SOFTG,cosmocentro2 35981,D,0.0,1.0,pasoancho 33511,L,0.33,36753.0,36753.0
100026470,NUTRIGEL HMB MANDARINA 30 UND,cosmocentro3 28047,D,0.0,1.0,unicentro 34391,L,0.33,103796.0,103796.0
100026470,NUTRIGEL HMB MANDARINA CAJA X 30 SOB,cosmocentro3 28047,D,0.0,1.0,unicentro 34391,L,0.33,103796.0,103796.0
100026471,NUTRIGEL HMB NEUTRO 30 UND,ingenio 38147,D,0.0,1.0,cosmocentro3 28047,L,0.33,97666.0,97666.0
100026471,NUTRIGEL HMB NEUTRO CAJA X 30 SOB,ingenio 38147,D,0.0,1.0,cosmocentro3 28047,L,0.33,97666.0,97666.0
100026485,MINOXIDIL FORTE 5% COLMED FCO X 100ML.,globald 26873,D,0.0,1.0,podium 29434,L,0.33,53785.0,53785.0
100026485,MINOXIDIL FORTE 5% COLMED FRASCO X 100 ML,globald 26873,D,0.0,1.0,podium 29434,L,0.33,53785.0,53785.0
100026502,ATORVASTATINA 10 MG (LA SANTE) CAJA X 30 TAB,bella_suiza 40350,D,0.0,1.0,carmesi 33593,L,0.33,10146.75,10146.75
100026502,ATORVASTATINA 10 MG (LA SANTE) CAJA X 30 TAB,bella_suiza 40350,D,0.0,1.0,unicentro 34391,B,0.67,10146.75,10146.75
100026502,ATORVASTATINA 10 MG 30 TBS LS,bella_suiza 40350,D,0.0,1.0,carmesi 33593,L,0.33,10146.75,10146.75
100026502,ATORVASTATINA 10 MG 30 TBS LS,bella_suiza 40350,D,0.0,1.0,unicentro 34391,B,0.67,10146.75,10146.75
100026505,ESOMEPRAZOL 20 MG (LA SANTE) CAJA X 30 TAB,cosmocentro3 28047,D,0.0,1.0,metro 33045,L,0.33,46978.0,46978.0
100026505,ESOMEPRAZOL 20 MG 30 TBS LS,cosmocentro3 28047,D,0.0,1.0,metro 33045,L,0.33,46978.0,46978.0
100026506,OMEPRAZOL 20 MG (LA SANTE) CAJA X 30 CAP,carmesi 33593,D,0.0,1.0,holguines 33044,L,0.33,5264.25,5264.25
100026506,OMEPRAZOL 20 MG 30 CAPSULAS LS,carmesi 33593,D,0.0,1.0,holguines 33044,L,0.33,5264.25,5264.25
100026510,BRONQUISOL FLEM ADULTO 120 ML,ingenio 38147,D,0.0,1.0,carmesi 33593,L,0.33,29522.25,29522.25
100026510,BRONQUISOL FLEM ADULTO 120 ML,podium 29434,D,0.0,1.0,metro 33045,L,0.33,29522.25,29522.25
100026510,BRONQUISOL FLEM ADULTOS FRASCO X 120 ML,ingenio 38147,D,0.0,1.0,carmesi 33593,L,0.33,29522.25,29522.25
100026510,BRONQUISOL FLEM ADULTOS FRASCO X 120 ML,podium 29434,D,0.0,1.0,metro 33045,L,0.33,29522.25,29522.25
100026511,GASLID PLUS SUSP 10ML CAJA X 12 SBS ICOM,globald 26873,D,0.14,1.0,cosmocentro1 34060,E,11.2,12423.0,12423.0
100026512,GASLID PLUS SUSPENSION FCO 360 ML ICOM,metro 33045,D,0.0,1.0,podium 29434,E,4.33,20282.5,20282.5
100026513,AMOXICLIN DUO NINOS FRASCO X 90 ML,metro 33045,D,0.0,1.0,holguines 33044,L,0.33,12151.4,12151.4
100026513,AMOXICLIN DUO NINOS POLVO 90 ML,metro 33045,D,0.0,1.0,holguines 33044,L,0.33,12151.4,12151.4
100026516,ESTATLEN 40 MG (ATORVASTATINA) 30TBS REC,bella_suiza 40350,D,0.0,1.0,cosmocentro2 35981,L,0.33,26371.5,26371.5
100026516,ESTATLEN 40 MG CAJA X 30 TAB,bella_suiza 40350,D,0.0,1.0,cosmocentro2 35981,L,0.33,26371.5,26371.5
100026554,GASTROFAST ADVANCE 240 ML,cosmocentro2 35981,D,0.0,1.0,bella_suiza 40350,L,0.33,61097.0,61097.0
100026554,GASTROFAST ADVANCE 240 ML,cosmocentro2 35981,D,0.0,1.0,metro 33045,N,0.33,61097.0,61097.0
100026554,GASTROFAST ADVANCE FRASCO X 240 ML,cosmocentro2 35981,D,0.0,1.0,bella_suiza 40350,L,0.33,61097.0,61097.0
100026554,GASTROFAST ADVANCE FRASCO X 240 ML,cosmocentro2 35981,D,0.0,1.0,metro 33045,N,0.33,61097.0,61097.0
100026562,FLUTICASONA FUROATO SPRAY NASAL (NOVAMED) FRASCO X 8 ML,pasoancho 33511,D,0.0,1.0,bella_suiza 40350,B,1.67,26863.5,26863.5
100026562,FLUTICASONA FUROATO SPRAY NASAL (NOVAMED) FRASCO X 8 ML,pasoancho 33511,D,0.0,1.0,cosmocentro3 28047,B,1.33,26863.5,26863.5
100026562,FLUTICASONA FUROATO SPRAY NASAL (NOVAMED) FRASCO X 8 ML,cosmocentro2 35981,D,0.0,1.0,calicanto 33336,B,0.67,26863.5,26863.5
100026562,FUROATO DE FLUTICASON 8ML 120DOS(P)29469,pasoancho 33511,D,0.0,1.0,bella_suiza 40350,B,1.67,26863.5,26863.5
100026562,FUROATO DE FLUTICASON 8ML 120DOS(P)29469,pasoancho 33511,D,0.0,1.0,cosmocentro3 28047,B,1.33,26863.5,26863.5
100026562,FUROATO DE FLUTICASON 8ML 120DOS(P)29469,cosmocentro2 35981,D,0.0,1.0,calicanto 33336,B,0.67,26863.5,26863.5
100026590,STODALINE JARABE 200 ML,pasoancho 33511,D,0.0,1.0,podium 29434,L,0.33,51989.5,51989.5
100026590,STODALINE JARABE 200 ML,calicanto 33336,D,0.0,1.0,cosmocentro1 34060,L,0.33,51989.5,51989.5
100026590,STODALINE JARABE FRASCO X 200 ML,pasoancho 33511,D,0.0,1.0,podium 29434,L,0.33,51989.5,51989.5
100026590,STODALINE JARABE FRASCO X 200 ML,calicanto 33336,D,0.0,1.0,cosmocentro1 34060,L,0.33,51989.5,51989.5
100026597,FERROQUEL HIERRO SACAROSA 1 AMPOLLA 5 ML,cosmocentro3 28047,D,0.0,1.0,cosmocentro2 35981,N,0.67,38200.0,38200.0
100026597,FERROQUEL HIERRO SACAROSA 1 AMPOLLA 5 ML,calle_quinta 40285,D,0.0,1.0,cosmocentro2 35981,N,0.67,38200.0,38200.0
100026603,DAFLON 1000 MG 30 TBS REC(P)52650(SC),ciudadela 28233,D,0.0,1.0,bella_suiza 40350,L,0.33,52642.0,52642.0
100026603,DAFLON 1000 MG 30 TBS REC(P)52650(SC),podium 29434,D,0.0,1.0,ingenio 38147,B,0.67,52642.0,52642.0
100026603,DAFLON 1000 MG CAJA X 30 COMPRIMIDO,ciudadela 28233,D,0.0,1.0,bella_suiza 40350,L,0.33,52642.0,52642.0
100026603,DAFLON 1000 MG CAJA X 30 COMPRIMIDO,podium 29434,D,0.0,1.0,ingenio 38147,B,0.67,52642.0,52642.0
100026606,ALERFAST D 60/25 MG CAJA X 10 TAB,calicanto 33336,D,0.0,1.0,ingenio 38147,L,0.33,92961.0,92961.0
100026606,ALERFAST D 60/25 MG CAJA X 10 TAB,cosmocentro3 28047,D,0.0,1.0,minimarket 31447,L,0.33,92961.0,92961.0
100026606,ALERFAST D 60/25 MG CAJA X 10 TAB,cosmocentro2 35981,D,0.0,1.0,metro 33045,L,0.33,92961.0,92961.0
100026606,ALERFAST D 60MG/25MG 10 TABLETAS(PAE),calicanto 33336,D,0.0,1.0,ingenio 38147,L,0.33,92961.0,92961.0
100026606,ALERFAST D 60MG/25MG 10 TABLETAS(PAE),cosmocentro3 28047,D,0.0,1.0,minimarket 31447,L,0.33,92961.0,92961.0
100026606,ALERFAST D 60MG/25MG 10 TABLETAS(PAE),cosmocentro2 35981,D,0.0,1.0,metro 33045,L,0.33,92961.0,92961.0
100026609,RIFAXIMINA 200 MG (MK) CAJA X 12 TAB,holguines 33044,D,0.0,1.0,calicanto 33336,L,0.33,37665.0,37665.0
100026609,RIFAXIMINA 200 MG (MK) CAJA X 12 TAB,holguines 33044,D,0.0,1.0,globald 26873,L,0.33,37665.0,37665.0
100026609,RIFAXIMINA 200 MG 12 TBS REC MK,holguines 33044,D,0.0,1.0,calicanto 33336,L,0.33,37665.0,37665.0
100026609,RIFAXIMINA 200 MG 12 TBS REC MK,holguines 33044,D,0.0,1.0,globald 26873,L,0.33,37665.0,37665.0
100026611,LEVOFLOXACINA 750 MG (MK) CAJA X 5 TAB,ciudadela 28233,D,0.0,1.0,calicanto 33336,L,0.33,78041.0,78041.0
100026611,LEVOFLOXACINA 750 MG 5 TABLETAS MK(PAE),ciudadela 28233,D,0.0,1.0,calicanto 33336,L,0.33,78041.0,78041.0
100026622,FORZ SPORT SPRAY X 200ML,cosmocentro2 35981,D,0.0,1.0,bella_suiza 40350,L,0.33,51124.5,51124.5
100026622,LINIMENTO FORZ SPORT SPRAY X 200 ML,cosmocentro2 35981,D,0.0,1.0,bella_suiza 40350,L,0.33,51124.5,51124.5
100026644,ORLISTAT 120 MG (GENFAR) CAJA X 60 CAP,bella_suiza 40350,D,0.0,1.0,carmesi 33593,L,0.33,95254.0,95254.0
100026644,ORLISTAT 120 MG 60 CAPSULAS GF,bella_suiza 40350,D,0.0,1.0,carmesi 33593,L,0.33,95254.0,95254.0
100026648,VONAU FLASH 4 MG 10 TBS,cosmocentro1 34060,D,0.0,1.0,cosmocentro3 28047,L,0.33,67794.0,67794.0
100026648,VONAU FLASH 4 MG 10 TBS,ciudadela 28233,D,0.0,1.0,metro 33045,B,0.67,67794.0,67794.0
100026648,VONAU FLASH 4 MG CAJA X 10 CAP,cosmocentro1 34060,D,0.0,1.0,cosmocentro3 28047,L,0.33,67794.0,67794.0
100026648,VONAU FLASH 4 MG CAJA X 10 CAP,ciudadela 28233,D,0.0,1.0,metro 33045,B,0.67,67794.0,67794.0
100026663,LUBRICANTE NEUTRO X 75 ML SEN INTIMO,calicanto 33336,D,0.0,1.0,podium 29434,L,0.33,24379.25,24379.25
100026663,LUBRICANTE NEUTRO X 75 ML SEN INTIMO,calicanto 33336,D,0.0,1.0,podium 29434,L,0.33,23824.0,23824.0
100026663,LUBRICANTE SEN INTIMO NEUTRO 75ML,calicanto 33336,D,0.0,1.0,podium 29434,L,0.33,24379.25,24379.25
100026663,LUBRICANTE SEN INTIMO NEUTRO 75ML,calicanto 33336,D,0.0,1.0,podium 29434,L,0.33,23824.0,23824.0
100026663,LUBRICANTE SEN INTIMO NEUTRO 75Mil mililitros,calicanto 33336,D,0.0,1.0,podium 29434,L,0.33,24379.25,24379.25
100026663,LUBRICANTE SEN INTIMO NEUTRO 75Mil mililitros,calicanto 33336,D,0.0,1.0,podium 29434,L,0.33,23824.0,23824.0
