Grupo,Cod Producto,Nombre,Inventario Caja,Inventario Blister,Costo Unidad,Costo Blister,Costo Caja,% Iva,Inventario Unidad,Costo Total,Costo Total Iva,Venta Total
COLGATE PALMOLIVE COMPANI,200024637,2. PACK HILO DEN.COLGATE TOTAL 25MTS C/U,1.0,0.0,0.0,0.0,15476.0,0.19,0.0,18416.44,2940.44,23500
COLGATE PALMOLIVE COMPANI,200024727,CRE.DEN.COLGATE TRI.ACCION 150 ML,2.0,0.0,0.0,0.0,9198.65,0.19,0.0,21892.79,3495.49,32400
SANULAC NUTRICION COLOMBI,200024735,ALULA GOLD 1 X 900 GR (A),1.0,0.0,0.0,0.0,146774.0,0.0,0.0,146774.0,0.0,140300
INVERFARMA SAS,200024883,VENDA ELASTICA BLANCA 6X5 INVERFARMA,1.0,0.0,0.0,0.0,5450.5,0.0,0.0,5450.5,0.0,7100
INVERFARMA SAS,200024884,VENDA ELASTICA BLANCA 5X5 INVERFARMA,2.0,0.0,0.0,0.0,4849.5,0.0,0.0,9699.0,0.0,12600
INVERFARMA SAS,200024887,VENDA ELASTICA BLANCA 3X5 INVERFARMA,1.0,0.0,0.0,0.0,3157.33,0.0,0.0,3157.33,0.0,4200
INVERFARMA SAS,200024890,VENDA FIJA BLANCA 4X3 MT MER MAX INVERFA,1.0,0.0,0.0,0.0,4707.0,0.0,0.0,4707.0,0.0,7000
INVERFARMA SAS,200024900,VENDA ALGODON LAMINADO 4X5 INVERFARMA,1.0,0.0,0.0,0.0,2781.5,0.0,0.0,2781.5,0.0,3800
NEW TRADE INTERNATIONAL S,200024933,CYCLOFEMINA 1 AMPOLLA + JERINGA,11.0,0.0,0.0,0.0,15590.66,0.0,0.0,171497.26,0.0,247500
BEIERSDORF S.A.,200024977,EUCERIN PH5 ACEITE DE DUCHA 200 ML,2.0,0.0,0.0,0.0,57602.2,0.19,0.0,137093.24,21888.84,184800
GRAN ANDINA DE PLASTICOS,200025144,CHUPO SILICONA POPOCHO 24 UND,0.0,0.0,1453.17,0.0,0.0,0.19,7.0,12104.9,1932.71,14700
UNILEVER ANDINA COLOMBIA,200025180,DTE.REXONA MINI ROLLON V8 30 GR H,3.0,0.0,0.0,0.0,2682.67,0.19,0.0,9577.13,1529.12,12900
PRODUCTOS FAMILIA S.A.,200025287,PAN.TENA SLIP ULTRA TALLA L 1 UNIDAD,3.0,0.0,0.0,0.0,3856.13,0.19,0.0,13766.38,2197.99,18000
PRODUCTOS FAMILIA S.A.,200025288,PAN.TENA SLIP ULTRA TALLA M 1 UNIDAD,2.0,0.0,0.0,0.0,3412.0,0.19,0.0,8120.56,1296.56,11600
ALFA TRADING SAS,200025330,JERINGA ALFA SAFE 50 CC 21 G X 1 1/2,2.0,0.0,0.0,0.0,1142.0,0.19,0.0,2717.96,433.96,4000
ICOM,200025382,REPELENTE PICOSIN 120 ML ICOM,2.0,0.0,0.0,0.0,8480.0,0.0,0.0,16960.0,0.0,31200
INVERFARMA SAS,200025520,CABESTRILLO  PEDIATRICO T.XS INVERFARMA,1.0,0.0,0.0,0.0,17547.0,0.0,0.0,17547.0,0.0,22400
INVERFARMA SAS,200025534,TERMOMETRO  DIGITAL FLEX.INFANTIL INVER.,1.0,0.0,0.0,0.0,11670.0,0.19,0.0,13887.3,2217.3,18600
ALFA TRADING SAS,200025539,GOTERO DE VIDRIO ALFA BOLSA 20 UND,1.0,0.0,600.0,0.0,12000.0,0.19,6.0,18564.0,2964.0,28600
ALFA TRADING SAS,200025540,GOTERO PLASTICO ALFA BOLSA 20 UND,0.0,0.0,571.45,0.0,0.0,0.19,5.0,3400.13,542.88,5000
COLGATE PALMOLIVE COMPANI,200025541,CRE.DEN.COLGATE TRI.ACC.22GR 12 UND,1.0,0.0,1572.92,0.0,18875.0,0.19,6.0,33691.9,5379.38,44100
COLGATE PALMOLIVE COMPANI,200025597,CREMA COLGATE LUMINOUS WHITE 75 ML,1.0,0.0,0.0,0.0,8509.0,0.19,0.0,10125.71,1616.71,18700
EDGEWELL PERSONAL CARE CO,200025620,MAQ.SCHICK XTREME-3 PIEL SENSIBLE 12 UND,0.0,0.0,2213.0,0.0,0.0,0.19,11.0,28968.17,4625.17,36300
COLGATE PALMOLIVE COMPANI,200025791,CRE.COLGATE TRI.ACC 50 GR+CEP.PREMIER CL,2.0,0.0,0.0,0.0,3210.0,0.19,0.0,7639.8,1219.8,10000
PROCTER  GAMBLE COLOMBIA,200026056,CEP.ORAL-B PROSAL.7 BENEFICIOS 40 S 2X1,1.0,0.0,0.0,0.0,11955.0,0.19,0.0,14226.45,2271.45,27600
BELLEZA EXPRESS S.A.,200026327,CHA.ARRURRU CABELLO OSCURO ROMERO 400 ML,2.0,0.0,0.0,0.0,10449.33,0.19,0.0,24869.41,3970.75,44000
PREBEL S.A,200026431,BIO OIL 60 ML,1.0,0.0,0.0,0.0,20887.6,0.19,0.0,24856.24,3968.64,35000
COLGATE PALMOLIVE COMPANI,200026532,CRE.DEN.COLGATE LUMINOUS WHITE 125 ML,3.0,0.0,0.0,0.0,19099.67,0.19,0.0,68185.82,10886.81,87900
PREBEL S.A,200026575,BLONDOR CAMOMILA Y MANZAN.10 SBS 20 GR,0.0,0.0,3050.9,0.0,0.0,0.19,9.0,32675.14,5217.04,43200
NESTLE DE COLOMBIA S.A.,200026588,NESTLE NESTUM BL 350 GR TRIGO MIEL,1.0,0.0,0.0,0.0,10744.0,0.19,0.0,12785.36,2041.36,19200
ICOM,200026640,CREMA SICUR DERMOPROTECTORA 60 GR ICOM,1.0,0.0,0.0,0.0,7048.0,0.19,0.0,8387.12,1339.12,26400
ICOM,200026641,GEL SICUR HIDRAT Y HUMECTANTE 60 GR ICOM,1.0,0.0,0.0,0.0,21853.0,0.19,0.0,26005.07,4152.07,52600
MONDELEZ COLOMBIA S.A.S,200026686,CHICLE TRIDENT 3S MORA TER DISP.24 UND,1.0,0.0,533.71,0.0,12809.0,0.19,5.0,18418.28,2940.73,24100
PRODUCTOS DISANFER S.A.S.,200026774,INHALO CAMARA DISANFER ADULTO,1.0,0.0,0.0,0.0,9769.0,0.19,0.0,11625.11,1856.11,14900
ICOM,200026807,CREMA CALMANTE HEMOALIV 60 GR ICOM,1.0,0.0,0.0,0.0,9431.0,0.19,0.0,11222.89,1791.89,22800
BSN MEDICAL LTDA.,200026922,APOSITOS LEUKOMED 5 X 7.2 X 50 UND,0.0,0.0,905.24,0.0,0.0,0.0,38.0,34399.12,0.0,53200
JOHNSON  JOHNSON DE COLO,200027028,COPITOS COTONETES JJ 75 UND,2.0,0.0,0.0,0.0,6534.0,0.19,0.0,15550.92,2482.92,20600
ICOM,200027050,CRE.ADHE.PROTESI WHO. MENTA 40 GR ICOM,3.0,0.0,0.0,0.0,11156.12,0.19,0.0,39827.35,6358.99,83400
JOHNSON  JOHNSON DE COLO,200027072,CHA.JJ BABY CABELLO OSCURO 750 ML,2.0,0.0,0.0,0.0,26883.0,0.19,0.0,63981.54,10215.54,79400
NESTLE DE COLOMBIA S.A.,200027141,KLIM 3+ 1000 GR BOLSA,1.0,0.0,0.0,0.0,57349.0,0.0,0.0,57349.0,0.0,59200
PROCTER  GAMBLE COLOMBIA,200027187,CEPILLO PRO 425 MEDIO 2X1,3.0,0.0,0.0,0.0,7203.75,0.19,0.0,25717.39,4106.14,42600
PREBEL S.A,200027302,2 PESTANINA LASH MAKER NEGRA SUP.OFE P.E,1.0,0.0,0.0,0.0,19656.0,0.19,0.0,23390.64,3734.64,29300
PROCTER  GAMBLE COLOMBIA,200027378,MAQ.DESECHABLE VENUS 3 2 UND,2.0,0.0,0.0,0.0,12462.75,0.19,0.0,29661.35,4735.85,37800
BSN MEDICAL LTDA.,200027423,CURAS LEUKOPLAST PIEL 100 UND,1.0,0.0,0.0,0.0,5212.0,0.0,0.0,5212.0,0.0,26300
RECAMIER S.A.,200027451,JABON BACTERION RTO.VAINI-COCO 1000 ML,1.0,0.0,0.0,0.0,11870.0,0.19,0.0,14125.3,2255.3,17700
ICOM,200027482,CHA.CONTROL CASPA ZEPILAR 180 ML ICOM,2.0,0.0,0.0,0.0,14385.33,0.19,0.0,34237.09,5466.43,92600
ICOM,200027486,CORTA UNAS PEQUENO MAOS ICOM,3.0,0.0,0.0,0.0,2022.0,0.19,0.0,7218.54,1152.54,16200
ICOM,200027487,DEPILADOR DE CEJAS MAOS ICOM,2.0,0.0,0.0,0.0,2493.0,0.19,0.0,5933.34,947.34,11600
ICOM,200027491,PERFILADOR DE CEJAS MAOS 2 PIEZAS ICOM,1.0,0.0,0.0,0.0,4442.0,0.19,0.0,5285.98,843.98,8200
ICOM,200027493,REMOVEDOR DE CUTICULA PATA DE CABRA ICOM,1.0,0.0,0.0,0.0,2209.0,0.19,0.0,2628.71,419.71,8800
ICOM,200027494,KIT MANICURA Y PEDICURA MAOS 5 PIEZ ICOM,2.0,0.0,0.0,0.0,8558.0,0.19,0.0,20368.04,3252.04,35600
ICOM,200027495,CORTA CUTICULA MAOS MAN.ANTIDESLIZA ICOM,2.0,0.0,0.0,0.0,9047.0,0.19,0.0,21531.86,3437.86,35200
HALEON COLOMBIA S.A.S.,200027504,CRE.DEN.SENSODYNE REPARA Y PRO.100 GR,2.0,0.0,0.0,0.0,22128.0,0.19,0.0,52664.64,8408.64,65800
JOHNSON  JOHNSON DE COLO,200027567,COLONIA JJ SONRISAS 200 ML,1.0,0.0,0.0,0.0,29776.0,0.19,0.0,35433.44,5657.44,44300
ETERNA S.A.,200027618,SONDA ETERNA NELATHON N.8,1.0,0.0,0.0,0.0,1342.0,0.0,0.0,1342.0,0.0,0
ETERNA S.A.,200027619,SONDA ETERNA NELATHON N.6,1.0,0.0,0.0,0.0,1342.0,0.0,0.0,1342.0,0.0,1700
ICOM,200027646,WHOLEFRESH KIT ORTODONCIA ICOM,1.0,0.0,0.0,0.0,9120.2,0.19,0.0,10853.04,1732.84,20400
ICOM,200027647,WHOLEFRESH KIT DENTAL VIAJERO ICOM,1.0,0.0,0.0,0.0,3774.0,0.19,0.0,4491.06,717.06,12600
SUNSTAR AMERICAS INC,200027703,ENHEBRADOR GUM 25 UND,1.0,0.0,0.0,0.0,10240.0,0.19,0.0,12185.6,1945.6,15600
LAB. BEST S.A.,200027838,Z BEST COBORAL VAINILLA 300 GR,1.0,0.0,0.0,0.0,22104.0,0.19,0.0,26303.76,4199.76,33500
PRODUCTOS FAMILIA S.A.,200027851,RUED.DESMA.POMYS ORIGINAL 120 UND S.O.,1.0,0.0,0.0,0.0,9812.0,0.19,0.0,11676.28,1864.28,14900
PRODUCTOS FAMILIA S.A.,200027852,PAN.DESMAQ.FAMILIA POMYS RUEDITAS 60 UND,3.0,0.0,0.0,0.0,5847.45,0.19,0.0,20875.4,3333.05,26700
ICOM,200027984,GASA FAST CARE EST.NOTEJ. 3X3 12SBS ICOM,1.0,0.0,0.0,0.0,3876.0,0.0,0.0,3876.0,0.0,9900
PRODUCTOS FAMILIA S.A.,200028044,PROT.NOSOTRAS DIARIOS 150 UDS,1.0,0.0,0.0,0.0,15026.0,0.0,0.0,15026.0,0.0,15900
RB HEALTH COLOMBIA,200028070,LUBRICANTE INTIMO DUREX PLAY CEREZA 50ML,1.0,0.0,0.0,0.0,14272.0,0.19,0.0,16983.68,2711.68,30400
RB HEALTH COLOMBIA,200028071,ANILLO VIBRADOR DUREX PLAY,1.0,0.0,0.0,0.0,23703.0,0.19,0.0,28206.57,4503.57,32900
RB HEALTH COLOMBIA,200028082,PRESERVAT.DUREX INVISIBLE 3 UND,2.0,0.0,0.0,0.0,13883.33,0.0,0.0,27766.66,0.0,43400
RB HEALTH COLOMBIA,200028083,PRESERVAT.DUREX MAXIMO PLACER 3 UND,1.0,0.0,0.0,0.0,15304.0,0.0,0.0,15304.0,0.0,19200
INVERFARMA SAS,200028105,FRASCO ORINA RECOLE.24 HORAS  INVERFARMA,1.0,0.0,0.0,0.0,6659.0,0.19,0.0,7924.21,1265.21,11400
PROCAPS S.A.,200028283,SAFORELLE CREMA 50 ML,1.0,0.0,0.0,0.0,47586.0,0.19,0.0,56627.34,9041.34,71000
PROCTER  GAMBLE COLOMBIA,200028346,CRE.DEN.ORAL-B 3D WHITE 53 ML,1.0,0.0,0.0,0.0,5193.0,0.19,0.0,6179.67,986.67,7800
PROCTER  GAMBLE COLOMBIA,200028347,CRE.DEN.ORAL-B 3D WHITE 75 ML,1.0,0.0,0.0,0.0,10133.0,0.19,0.0,12058.27,1925.27,21400
HALEON COLOMBIA S.A.S.,200028367,PROT.LABIAL CHAPSTICK HIDRATACION TOTAL,1.0,0.0,0.0,0.0,13206.0,0.19,0.0,15715.14,2509.14,20400
MEGALABS COLOMBIA SAS,200028502,UMBRELLA GEL 50+ 60 GR (3%+)(PAE),3.0,0.0,0.0,0.0,81936.5,0.19,0.0,292513.31,46703.81,392700
MEGALABS COLOMBIA SAS,200028504,UMBRELLA KIDS 50+ RESIST AGUA 120GR(PAE),1.0,0.0,0.0,0.0,76082.0,0.19,0.0,90537.58,14455.58,126800
UNILEVER ANDINA COLOMBIA,200028543,DTE.REXONA CLINI SOLID EXTRA DRY 48 GR M,2.0,0.0,0.0,0.0,16673.33,0.19,0.0,39682.53,6335.87,52600
SUNSTAR AMERICAS INC,200028564,CEPILLO INTER. GUM SOFT PICK 40 UND,1.0,0.0,0.0,0.0,16925.0,0.19,0.0,20140.75,3215.75,27000
ICOM,200028697,ADELGIN SUPLEMENTO DIETARIO 90 TBS ICOM,1.0,0.0,0.0,0.0,31794.0,0.19,0.0,37834.86,6040.86,81800
COLGATE PALMOLIVE COMPANI,200028747,CEP.COLGATE TRIPLE ACCION MEDIO,2.0,0.0,0.0,0.0,5152.0,0.19,0.0,12261.76,1957.76,16200
COLOMBIANA KIMBERLY COLPA,200028761,PAN.HUGGIES ACTIVE SEC ET.4 XG 50 UND,1.0,0.0,0.0,0.0,36695.0,0.19,0.0,43667.05,6972.05,72400
COLOMBIANA KIMBERLY COLPA,200028762,PAN.HUGGIES ACTIVE SEC ET.3 GDE 50 UND,1.0,0.0,0.0,0.0,32527.5,0.19,0.0,38707.73,6180.23,59900
S C JOHNSON  SON COLOMBI,200028805,REPELENTE AUTAN FAMILY CREMA 196 GR,2.0,0.0,0.0,0.0,12648.0,0.0,0.0,25296.0,0.0,37200
LAB.SIEGFRIED S.A,200028809,AFELIUS FLUID COLOR 50 GR (PAE),3.0,0.0,0.0,0.0,83111.67,0.19,0.0,296708.66,47373.65,358200
HALEON COLOMBIA S.A.S.,200028884,CRE.DEN.SENSODYNE REP.Y PRO.BLAN.100 GR,1.0,0.0,0.0,0.0,22535.0,0.19,0.0,26816.65,4281.65,35100
COLGATE PALMOLIVE COMPANI,200028941,CEP.COLGATE DOC.MUELITAS EXT.SUAVE 2+,1.0,0.0,0.0,0.0,1835.0,0.19,0.0,2183.65,348.65,2800
DISPROVEN S.A.S,200028992,RASPACALLOS PLASTICO CURVO R563-63,1.0,0.0,0.0,0.0,5038.0,0.19,0.0,5995.22,957.22,7500
LABORATORIOS ESCOVAR S.A.,200028997,LINIMENTO 9 ROJO 60 ML,1.0,0.0,0.0,0.0,18605.0,0.19,0.0,22139.95,3534.95,27800
PRODUCTOS FAMILIA S.A.,200029017,PANITOS HUM.PEQU FLAT PACK ALOE OFE.100U,1.0,0.0,0.0,0.0,8357.0,0.19,0.0,9944.83,1587.83,14500
PROCTER  GAMBLE COLOMBIA,200029107,DTE.ANT.OLD SPICE V.I.P SPRAY 93 GR,1.0,0.0,0.0,0.0,14519.0,0.19,0.0,17277.61,2758.61,21600
ETERNA S.A.,200029138,JERINGA 3P 3ML 23X1 PRECISION 100 UND,1.0,0.0,0.0,0.0,15585.0,0.19,0.0,18546.15,2961.15,28600
INVERFARMA SAS,200029274,EQU.ADMIN.SOL.MACROGOTEO S/AGUJA INVERFA,3.0,0.0,0.0,0.0,1576.25,0.0,0.0,4728.75,0.0,7500
PROCTER  GAMBLE COLOMBIA,200029301,MAQ.GILLETTE SIMPLY MUJER DISP.8 UND,0.0,0.0,3154.38,0.0,0.0,0.19,6.0,22522.27,3595.99,30600
LABORATORIO SAN JORGE S.A,200029302,DERMICOX SOLUCION 30 ML,1.0,0.0,0.0,0.0,16537.5,0.0,0.0,16537.5,0.0,18000
LABORATORIO SAN JORGE S.A,200029310,LOCION REFRESCANTE PILI 240 ML,2.0,0.0,0.0,0.0,9977.5,0.19,0.0,23746.45,3791.45,33600
NEW TRADE INTERNATIONAL S,200029662,TERMOMETRO ADULTO DIGITAL NTI CAJA VERDE,1.0,0.0,0.0,0.0,9044.0,0.19,0.0,10762.36,1718.36,14000
NEW TRADE INTERNATIONAL S,200029663,TERMOMETRO ADULTO DIGITAL NTI CAJA AZUL,1.0,0.0,0.0,0.0,9043.5,0.19,0.0,10761.77,1718.27,14300
ICOM,200030114,KIT DE GLUCOMETRIA MEDICLAS ICOM,1.0,0.0,0.0,0.0,27268.0,0.19,0.0,32448.92,5180.92,61900
HENKEL COLOMBIANA S.A.,200030269,PALETTE CREM D.TUBO 5-68 CHOCOLATE,1.0,0.0,0.0,0.0,21208.0,0.19,0.0,25237.52,4029.52,33700
HENKEL COLOMBIANA S.A.,200030276,PALETTE CREM D.TUBO 1-1 NEGRO AZUL,1.0,0.0,0.0,0.0,21208.0,0.19,0.0,25237.52,4029.52,31600
HENKEL COLOMBIANA S.A.,200030277,PALETTE CREM D.TUBO 1-0 NEGRO,1.0,0.0,0.0,0.0,21208.0,0.19,0.0,25237.52,4029.52,33700
PREBEL S.A,200030333,BIO OIL 125 ML,1.0,0.0,0.0,0.0,45530.0,0.19,0.0,54180.7,8650.7,66000
PRODUCTOS FAMILIA S.A.,200030417,PAN.TENA SLIP ULTRA TALLA L 21 UND,1.0,0.0,0.0,0.0,66879.0,0.19,0.0,79586.01,12707.01,92000
PRODUCTOS FAMILIA S.A.,200030418,PAN.TENA SLIP ULTRA TALLA L 9 UND,2.0,0.0,0.0,0.0,30177.0,0.19,0.0,71821.26,11467.26,83000
PRODUCTOS FAMILIA S.A.,200030426,PAN.TENA FOR MEN NOCHE 20 UND PROTEC,2.0,0.0,0.0,0.0,37428.0,0.19,0.0,89078.64,14222.64,112400
INVERFARMA SAS,200030443,GUANTE NITRILO AZUL T.M 2 UDS INVERFARMA,3.0,0.0,0.0,0.0,1048.33,0.19,0.0,3742.54,597.55,7800
INVERFARMA SAS,200030444,GUANTE NITRILO AZUL T.L 2 UDS INVERFARMA,3.0,0.0,0.0,0.0,1048.33,0.19,0.0,3742.54,597.55,6000
COLGATE PALMOLIVE COMPANI,200030504,CEP.COLGATE PREMIER CLEAN MEDIO,2.0,0.0,0.0,0.0,2023.0,0.19,0.0,4814.74,768.74,7400
ICOM,200030587,PROT.SOLAR BALAO SPF 50 10GR 24 SBS ICOM,1.0,0.0,1029.58,0.0,24710.0,0.19,15.0,47782.91,7629.21,93500
COLGATE PALMOLIVE COMPANI,200030692,CEP.COLGATE EXTRA CLEAN DURO,2.0,0.0,0.0,0.0,3681.0,0.19,0.0,8760.78,1398.78,12800
JOHNSON  JOHNSON DE COLO,200030710,CHA.JJ GOTAS DE BRILLO 200 ML,1.0,0.0,0.0,0.0,11621.0,0.19,0.0,13828.99,2207.99,16200
JOHNSON  JOHNSON DE COLO,200030711,CHA.JJ GOTAS DE BRILLO 400 ML,1.0,0.0,0.0,0.0,17955.0,0.19,0.0,21366.45,3411.45,13900
JOHNSON  JOHNSON DE COLO,200030714,ACOND.JJ BABY 200 ML GOTAS DE BRILLO,1.0,0.0,0.0,0.0,11621.0,0.19,0.0,13828.99,2207.99,17300
SANULAC NUTRICION COLOMBI,200030721,ALULA GOLD COMFORT X 900 GR (A)(PAE),1.0,0.0,0.0,0.0,144175.0,0.0,0.0,144175.0,0.0,138700
BELLEZA EXPRESS S.A.,200030842,CREMA DEPILEX 3 EN 1 PIEL SENS.100G 2X1,2.0,0.0,0.0,0.0,13914.33,0.19,0.0,33116.11,5287.45,53400
COLGATE PALMOLIVE COMPANI,200030945,CEP.COLGATE 360 CABEZA NORMAL SUAVE 2X1,1.0,0.0,0.0,0.0,18056.0,0.19,0.0,21486.64,3430.64,31200
JGB S.A.,200030970,ESPUMA AFEITAR JGB 396 GR+20%EXTRA,2.0,0.0,0.0,0.0,25269.5,0.19,0.0,60141.41,9602.41,79000
PROCTER  GAMBLE COLOMBIA,200031024,CEP.PRO 1000 ADULTOS DOBLE ACCION 2X1,2.0,0.0,0.0,0.0,7168.0,0.19,0.0,17059.84,2723.84,32000
PROCTER  GAMBLE COLOMBIA,200031025,CEP.PRO 900 ADULTOS DOBLE ACCION 2X1,2.0,0.0,0.0,0.0,10290.5,0.19,0.0,24491.39,3910.39,32200
TECNOQUIMICAS S.A.,200031051,DTE.YODORA CREMA 60 GR+32 GR,4.0,0.0,0.0,0.0,19854.0,0.19,0.0,94505.04,15089.04,118400
ALFA TRADING SAS,200031166,GORRO TIPO ORUGA ALFA AZUL 12 UND,0.0,0.0,216.5,0.0,0.0,0.19,4.0,1030.54,164.54,3600
HENKEL COLOMBIANA S.A.,200031577,OXIGENTA IGORA 20VOL X 50ML,2.0,0.0,0.0,0.0,2593.0,0.19,0.0,6171.34,985.34,9000
ICOM,200031686,CEP.DEN.WHOLEFRESH LIMPIEZA TOTAL ICOM,2.0,0.0,0.0,0.0,2515.67,0.19,0.0,5987.29,955.95,16000
HENKEL COLOMBIANA S.A.,200031747,2 OXIGENTA IGORA 30 VOL X 50 ML,2.0,0.0,0.0,0.0,4859.25,0.19,0.0,11565.02,1846.52,15400
NESTLE DE COLOMBIA S.A.,200031800,NESTOGENO FORMULA INFANTIL BOLSA 135 GR,1.0,0.0,0.0,0.0,9482.0,0.0,0.0,9482.0,0.0,12200
HALEON COLOMBIA S.A.S.,200031805,COREGA TABS 30 TABLETAS,1.0,0.0,0.0,0.0,19342.0,0.19,0.0,23016.98,3674.98,29200
UNILEVER ANDINA COLOMBIA,200031853,DTE.AXE BODYE SPRAY EXCITE 150 ML,1.0,0.0,0.0,0.0,16027.0,0.19,0.0,19072.13,3045.13,23300
ICOM,200031878,VITALOR JARABE 240 ML ICOM,2.0,0.0,0.0,0.0,9582.0,0.19,0.0,22805.16,3641.16,68200
GALDERMA DE COLOMBIA S.A.,200031926,TOALLITAS LIMPIEZA FACIAL CETAPHIL 25UND,1.0,0.0,0.0,0.0,29196.0,0.19,0.0,34743.24,5547.24,44000
BELLEZA EXPRESS S.A.,200031956,JAB.INTIMO INTIBON MUJER CALENDULA 120ML,1.0,0.0,0.0,0.0,7428.0,0.19,0.0,8839.32,1411.32,11100
BELLEZA EXPRESS S.A.,200031958,JAB.INTIMO INTIBON NINA CALENDULA 120 ML,1.0,0.0,0.0,0.0,7259.0,0.19,0.0,8638.21,1379.21,10400
MEDICAL URB S.A.S,200032072,PASTILLERO ACU LIFE 7 DIAS R.128B,0.0,0.0,4834.57,0.0,0.0,0.19,3.0,17259.42,2755.71,21300
ESPECIALIDADES OFTALMOLOG,200032201,SPRAINER TOALLAS HUM.T4-O 30UND,1.0,0.0,0.0,0.0,49956.0,0.19,0.0,59447.64,9491.64,67400
BEIERSDORF S.A.,200032282,PROT.LABIAL NIVEA ORIGINAL CARE 4.8 GR,1.0,0.0,0.0,0.0,14182.5,0.19,0.0,16877.18,2694.68,21500
NESTLE DE COLOMBIA S.A.,200032327,NESTOGENO 3 KIDS L COMFORTIS 800 GR,1.0,0.0,0.0,0.0,60113.0,0.0,0.0,60113.0,0.0,63300
ALFA TRADING SAS,200032349,VENDA FIJA BLANCA ALFA 4 X 2.2 MTS,1.0,0.0,0.0,0.0,2952.0,0.0,0.0,2952.0,0.0,3700
ALFA TRADING SAS,200032362,EQUIPO MACROGOTEO SIN AGUJA ALFA,4.0,0.0,0.0,0.0,1400.0,0.0,0.0,5600.0,0.0,10800
RECAMIER S.A.,200032399,BLOQ.TANGA FPS 110 CONTINOUS 175 ML,1.0,0.0,0.0,0.0,26512.0,0.19,0.0,31549.28,5037.28,48100
COLOMBIANA KIMBERLY COLPA,200032502,TOA.HUGGIES HUM.ACT.F.DISNEY 96 UND SU.P,2.0,0.0,0.0,0.0,7190.13,0.19,0.0,17112.51,2732.25,29800
S C JOHNSON  SON COLOMBI,200032612,REPELENTE AUTAN FAMILY CREMA 60 ML,1.0,0.0,0.0,0.0,5739.0,0.0,0.0,5739.0,0.0,6800
COLGATE PALMOLIVE COMPANI,200032664,DTE.LADY S.S.TALC PR.CREMA 30GR 6UND P.E,0.0,0.0,2423.5,0.0,0.0,0.19,2.0,5767.93,920.93,7600
NOVADERMA S.A.,200032728,RESVENOVA SERUM 30 ML (A),1.0,0.0,0.0,0.0,143273.0,0.19,0.0,170494.87,27221.87,212400
BELLEZA EXPRESS S.A.,200032742,CREMA ARRURRU NATURALS HUM.AVENA 120 ML,1.0,0.0,0.0,0.0,8127.0,0.19,0.0,9671.13,1544.13,0
COLGATE PALMOLIVE COMPANI,200032808,2 CRE.DEN.COLGATE LUMIN.WHITE 75 ECO.PAC,1.0,0.0,0.0,0.0,21346.5,0.19,0.0,25402.34,4055.84,32300
ICOM,200033112,JAB ANTISEF ANTIACNE AZUFRE 100 GR ICOM,1.0,0.0,0.0,0.0,2271.0,0.19,0.0,2702.49,431.49,8400
PRODUCTOS DROGAM S.A.S,200033143,VASELINA DROGAM 500 GR,1.0,0.0,0.0,0.0,15408.0,0.19,0.0,18335.52,2927.52,23400
PRODUCTOS DROGAM S.A.S,200033145,BICARBONATO SODIO 500 GR DROGAM,1.0,0.0,0.0,0.0,4580.0,0.19,0.0,5450.2,870.2,5900
PRODUCTOS DROGAM S.A.S,200033146,GLICERINA CARBONATADA GOTERO 60ML DROGAM,2.0,0.0,0.0,0.0,2857.0,0.19,0.0,6799.66,1085.66,8600
PRODUCTOS DROGAM S.A.S,200033153,SULFATO DE MAGNESIA 250 GR DROGAM,2.0,0.0,0.0,0.0,2300.73,0.19,0.0,5475.74,874.28,7600
PRODUCTOS DROGAM S.A.S,200033156,AGUA DE ROSAS 240 ML DROGAM,1.0,0.0,0.0,0.0,3959.0,0.19,0.0,4711.21,752.21,6100
LOREAL COLOMBIA S.A.,200033170,ESMALTE VOGUE BRILLO LARGA DURACION,3.0,0.0,0.0,0.0,2576.67,0.19,0.0,9198.71,1468.7,11100
COLOMBIANA KIMBERLY COLPA,200033180,TOALLAS HUGGIES LIMPIEZA EFECTIVA 16UND,1.0,0.0,0.0,0.0,1904.0,0.19,0.0,2265.76,361.76,3300
PRODUCTOS FAMILIA S.A.,200033182,PAN.TENA SLIP CLASICO GDE 1 UND,2.0,0.0,0.0,0.0,2699.5,0.19,0.0,6424.81,1025.81,8600
PRODUCTOS FAMILIA S.A.,200033183,PAN.TENA SLIP CLASICO GDE 21 UND,1.0,0.0,0.0,0.0,32767.0,0.19,0.0,38992.73,6225.73,65500
PRODUCTOS FAMILIA S.A.,200033184,PAN.TENA SLIP CLASICO GDE 9 UND,1.0,0.0,0.0,0.0,21125.0,0.19,0.0,25138.75,4013.75,29000
PRODUCTOS FAMILIA S.A.,200033185,PAN.TENA SLIP CLASICO MED 1 UND,2.0,0.0,0.0,0.0,2388.0,0.19,0.0,5683.44,907.44,8600
PRODUCTOS FAMILIA S.A.,200033186,PAN.TENA SLIP CLASICO MED 21 UND,1.0,0.0,0.0,0.0,41444.0,0.19,0.0,49318.36,7874.36,57200
RB HEALTH COLOMBIA,200033240,PRESERVAT.DUREX CLIMA MUTUO 3 UND,2.0,0.0,0.0,0.0,17354.5,0.0,0.0,34709.0,0.0,38000
PRODUCTOS DROGAM S.A.S,200033272,PIEDRA ALUMBRE 25 GR DROGAM,7.0,0.0,0.0,0.0,1054.0,0.19,0.0,8779.82,1401.82,12600
