codigo,NombreProducto,Fabricante
100024378,TALYSTO 5 MG 30 TABLETAS,LABORATORIOS BUSSIE S.A.
100021791,TIOCOLFEN 400 MG 15 CAP LIQUIDAS (3%+),LABORATORIOS BUSSIE S.A.
100015285,TIOCOLSID 4 MG 20 TABLETAS(3%+),LABORATORIOS BUSSIE S.A.
100019800,TIOCOLSID 8 MG 10 TABLETAS,LABORATORIOS BUSSIE S.A.
100024603,CHA.GAMABENCENO 24 SOBRES,LABORATORIOS BUSSIE S.A.
100024602,CHA.GAMABENCENO 60 ML,LABORATORIOS BUSSIE S.A.
100018010,CREMOQUINONA CREMA 30 GR,LABORATORIOS BUSSIE S.A.
100022679,CREMOQUINONA DIA CREMA 30 GR,LABORATORIOS BUSSIE S.A.
100001131,GAMABENCENO PLUS CREMA 60 GR,LABORATORIOS BUSSIE S.A.
100001132,GAMABENCENO PLUS LOCION 60 GR,LABORATORIOS BUSSIE S.A.
100000944,ISODINE 24 OVULOS,LABORATORIOS BUSSIE S.A.
100000945,ISODINE BUCOFARINGEO 120 ML,LABORATORIOS BUSSIE S.A.
100010301,ISODINE BUCOFARINGEO 60 ML,LABORATORIOS BUSSIE S.A.
100000952,ISODINE SOLUCION 120 ML,LABORATORIOS BUSSIE S.A.
100000955,ISODINE SOLUCION 60 ML,LABORATORIOS BUSSIE S.A.
100009073,KILOX IVERMECTINA 0.6% GOTAS 5 ML,LABORATORIOS BUSSIE S.A.
100013718,LASS ADULTOS 50 SUPOSITORIOS,LABORATORIOS BUSSIE S.A.
100013717,LASS PEDIATRICO 50 SUPOSITORIOS,LABORATORIOS BUSSIE S.A.
100022422,OTICAINA FORTE GOTAS 8 ML,LABORATORIOS BUSSIE S.A.
100001146,OTICAINA GOTAS 10 ML,LABORATORIOS BUSSIE S.A.
100001165,SULFAPLATA 1% CREMA 30 GR,LABORATORIOS BUSSIE S.A.
100001166,SULFAPLATA 1% CREMA 60 GR,LABORATORIOS BUSSIE S.A.
100023236,TREDA 3 GR 20 SOBRES,LABORATORIOS BUSSIE S.A.
100020860,	2 MENOCAL 100 TABLETAS PRECIO ESPECIAL,LABORATORIOS ECAR S.A.
100025943,	ACETILCISTEINA 200MG 30 SBS EC,LABORATORIOS ECAR S.A.
100013208,	ACETILCISTEINA 600 MG 30 SBS EC,LABORATORIOS ECAR S.A.
100007770,	ACIDO FOLICO 1 MG 100 TABLETAS EC,LABORATORIOS ECAR S.A.
100024366,	ACIDO FOLICO 1 MG 300 TABLETAS EC,LABORATORIOS ECAR S.A.
100001411,	ACIDO FOLICO 1 ML 25 AMPOLLAS EC(A),LABORATORIOS ECAR S.A.
100025377,	ACIDO FOLICO 1MG 60 TABLETAS EC,LABORATORIOS ECAR S.A.
100001410,	ACIDO FOLICO 5 MG 20 TABLETAS EC,LABORATORIOS ECAR S.A.
100001413,	ADRENALINA 1 ML 25 AMPOLLAS EC,LABORATORIOS ECAR S.A.
200042846,	ALCOHOL BACTRODERM ANTBACT. GLIC. 500 ML,LABORATORIOS ECAR S.A.
100026353,	ALCOHOL BACTRODERM CON GLICERINA 58 ML,LABORATORIOS ECAR S.A.
100027545,	ALERNIT OLOPATADINA 0.2% SOL.OFT 5 ML,LABORATORIOS ECAR S.A.
100020494,	AMLODIPINO 10 MG 100 TABLETAS EC,LABORATORIOS ECAR S.A.
100020495,	AMLODIPINO 5 MG 100 TABLETAS EC,LABORATORIOS ECAR S.A.
100026589,	ATLETICS DICLOFENACO GEL 60 GR,LABORATORIOS ECAR S.A.
100028050,	ATLETICS DICLOFENACO GEL TUBO 30 GR,LABORATORIOS ECAR S.A.
100023002,	ATLETICS DICLOFENACO SPRAY 90 ML,LABORATORIOS ECAR S.A.
100027332,	ATLETICS LINIMENTO DEPORTIVO AER. 200ML,LABORATORIOS ECAR S.A.
100012431,	ATORVASTATINA 20 MG 10 TABLETAS EC,LABORATORIOS ECAR S.A.
100019430,	ATORVASTATINA 20 MG 100 TABLETAS EC,LABORATORIOS ECAR S.A.
100022951,	ATORVASTATINA 40 MG 10 TABLETAS EC,LABORATORIOS ECAR S.A.
100027410,	ATORVASTATINA 80 MG 10 TABLETAS REC.,LABORATORIOS ECAR S.A.
100021686,	BACTRODERM GEL ANTI.BOL 1000ML. REP.D,LABORATORIOS ECAR S.A.
100020951,	BACTRODERM GEL ANTIBACTERIAL 1000 ML,LABORATORIOS ECAR S.A.
100020953,	BACTRODERM GEL ANTIBACTERIAL 135 ML,LABORATORIOS ECAR S.A.
100020952,	BACTRODERM GEL ANTIBACTERIAL 490 ML,LABORATORIOS ECAR S.A.
100020371,	BACTRODERM YODOPOVIDONA BUCOFARING.60 ML,LABORATORIOS ECAR S.A.
200033883,	BACTRODERM YODOPOVIDONA ESPUMA 60 ML,LABORATORIOS ECAR S.A.
100020329,	BACTRODERM YODOPOVIDONA SOLUCION 60 ML,LABORATORIOS ECAR S.A.
100015300,	CETIRIZINA 10 MG 10 TABLETAS EC,LABORATORIOS ECAR S.A.
100019429,	CETIRIZINA 10 MG 400 TABLETAS EC,LABORATORIOS ECAR S.A.
100019721,	CETIRIZINA JARABE 60 ML EC,LABORATORIOS ECAR S.A.
100015655,	CLONIDINA 150 MG 20 TABLETAS EC,LABORATORIOS ECAR S.A.
100024818,	CLONIDINA 150 MG 60 TABLETAS EC,LABORATORIOS ECAR S.A.
100014368,	CLORFENIRAMINA 4 MG 20 TABLETAS EC,LABORATORIOS ECAR S.A.
100022952,	CLORFENIRAMINA JARABE 120 ML EC,LABORATORIOS ECAR S.A.
100001422,	COMPLEJO B 10 ML AMPOLLA EC,LABORATORIOS ECAR S.A.
100001420,	COMPLEJO B 100 TABLETAS EC,LABORATORIOS ECAR S.A.
100020339,	COMPLEJO B 2 ML 25 AMPOLLAS ECAR,LABORATORIOS ECAR S.A.
100020338,	COMPLEJO B 2 ML AMP 5 UND ECAR,LABORATORIOS ECAR S.A.
100001421,	COMPLEJO B 250 TABLETAS EC,LABORATORIOS ECAR S.A.
100001423,	COMPLEJO B JARABE 120 ML EC,LABORATORIOS ECAR S.A.
100020913,	DERMI CLEAR LOCION 100 ML  IVA,LABORATORIOS ECAR S.A.
200032972,	DERMICLEAR CAMOMINA GEL 120 ML,LABORATORIOS ECAR S.A.
200032971,	DERMICLEAR PIEL GEL  120 ML,LABORATORIOS ECAR S.A.
100017381,	DICLOFENACO 50 MG 250 GRAGEAS ECAR,LABORATORIOS ECAR S.A.
100001426,	DIPIRONA 2 ML 25 AMPOLLAS EC,LABORATORIOS ECAR S.A.
100001427,	DIPIRONA 5 ML 5 AMPOLLAS EC,LABORATORIOS ECAR S.A.
100001428,	DIPIRONA 500 MG 50 TABLETAS EC,LABORATORIOS ECAR S.A.
100015650,	ECARVIT JALEA 220 ML,LABORATORIOS ECAR S.A.
100016840,	FARMALAX BISACODILO 5 MG 10 CAPSULAS,LABORATORIOS ECAR S.A.
100016843,	FARMALAX BISACODILO 5 MG 100 CAPSULAS,LABORATORIOS ECAR S.A.
100022041,	FARMALAX PEG 3350 15 SBS 17 GR,LABORATORIOS ECAR S.A.
100022040,	FARMALAX PEG 3350 160 GR,LABORATORIOS ECAR S.A.
100026597,	FERROQUEL HIERRO SACAROSA 1 AMPOLLA 5 ML,LABORATORIOS ECAR S.A.
100027076,	FEXOFENADINA 120 MG 10 TBS EC,LABORATORIOS ECAR S.A.
100023802,	FEXOFENADINA 180 MG 10 TBS ECAR,LABORATORIOS ECAR S.A.
100023785,	FEXOFENADINA 30Mg5ML JARABE 150 ML ECA,LABORATORIOS ECAR S.A.
200042386,	GEL LUBRICANTE LUDIKA 50 GR,LABORATORIOS ECAR S.A.
100027058,	HEDERA HELIX 0.7%+PROPOLEO 0.1% SOL100ML,LABORATORIOS ECAR S.A.
100026366,	IRBESARTAN ECAR 150 MG 30 TBS(M)19215,LABORATORIOS ECAR S.A.
100026367,	IRBESARTAN ECAR 300 MG 30 TBS(M)38430,LABORATORIOS ECAR S.A.
100017374,	KETOTIFENO 1 MG JARABE 100 ML EC,LABORATORIOS ECAR S.A.
200041233,	LOCION SOREL PLUS ACLARANTE 90 ML,LABORATORIOS ECAR S.A.
100019403,	LOPERAMIDA 2 MG 240 TABLETAS EC,LABORATORIOS ECAR S.A.
100014367,	LOPERAMIDA 2 MG 6 TABLETAS EC,LABORATORIOS ECAR S.A.
100027440,	LOSARTAN 100 MG 30 TABS ECAR,LABORATORIOS ECAR S.A.
100027439,	LOSARTAN 100 MG 400 TABS ECAR,LABORATORIOS ECAR S.A.
100020024,	LOSARTAN 50 MG 30 TBS EC,LABORATORIOS ECAR S.A.
100020023,	LOSARTAN 50 MG 300 TBS EC,LABORATORIOS ECAR S.A.
100017885,	LOSARTAN 50 MG+HCT 12.5 MG 15 TBS EC,LABORATORIOS ECAR S.A.
100017884,	LOSARTAN 50 MG+HCT 12.5 MG 30 TBS EC,LABORATORIOS ECAR S.A.
100021692,	LUDIKA TADALAFILO 20 MG 1 TABLETA,LABORATORIOS ECAR S.A.
100021693,	LUDIKA TADALAFILO 20 MG 4 TBS (3%+)(PAE),LABORATORIOS ECAR S.A.
100023946,	LUDIKA TADALAFILO 5 MG 30 TBS ECAR(PAE),LABORATORIOS ECAR S.A.
100020863,	MENOCAL 500 TABLETAS GTS DISP.100 TBS,LABORATORIOS ECAR S.A.
100020864,	MENOCAL POLVO 280 GR GTS DISP.100 TBS,LABORATORIOS ECAR S.A.
100024311,	MENOCAL STEVIA 100 TBS PG 1 LL 2,LABORATORIOS ECAR S.A.
100020859,	MENOCAL SUCRALOSA 100 TBS PG.1 LL.2,LABORATORIOS ECAR S.A.
100020862,	MENOCAL SUCRALOSA 500 TBS GT.DIS.100 TBS,LABORATORIOS ECAR S.A.
100017373,	METRONIDAZOL 125 MG SUSPENSION 120 ML EC,LABORATORIOS ECAR S.A.
100027357,	METRONIDAZOL 250 MG SUSPENSION 120 ML EC,LABORATORIOS ECAR S.A.
100017379,	METRONIDAZOL 500 MG 100 TABLETAS EC,LABORATORIOS ECAR S.A.
770006191,	OBS ECAR COMPLEJO B 250TBS,LABORATORIOS ECAR S.A.
770018850,	OBS. ECAR ATLETICS DICLO. GEL TUBO 30 GR,LABORATORIOS ECAR S.A.
770018851,	OBS. ECAR ATLETICS DICLOFENACO GEL 60 GR,LABORATORIOS ECAR S.A.
770018824,	OBS. ECAR CLORFENIRAMINA 4 MG 20 TBS,LABORATORIOS ECAR S.A.
770008256,	OBS. ECAR METRONIDAZOL 500 MG 100 TBS,LABORATORIOS ECAR S.A.
770018852,	OBS. ECAR TRAMA. CLOR. 100 MG GOT. 10 ML,LABORATORIOS ECAR S.A.
770018853,	OBS. ECAR TRAMADOL. CLOR. 50 MG 100 CAPS,LABORATORIOS ECAR S.A.
770017911,	OBS. ECAR VICAL  500MG+ZINC MAN 100TBS,LABORATORIOS ECAR S.A.
770017912,	OBS. ECAR VICAL 500MG+ZINC NAR 100TBS,LABORATORIOS ECAR S.A.
770018138,	OBS.ECAR ACETILCISTEINA 200MG 30 SBS,LABORATORIOS ECAR S.A.
770008078,	OBS.ECAR ACETILCISTEINA 600 MG 30 SBS,LABORATORIOS ECAR S.A.
770018630,	OBS.ECAR ALERNIT OLOPAT 0.2% SOL.OF 5ML,LABORATORIOS ECAR S.A.
770018136,	OBS.ECAR AMLODIPINO 10 MG 100 TABLETAS,LABORATORIOS ECAR S.A.
770018137,	OBS.ECAR AMLODIPINO 5 MG 100 TABLETAS,LABORATORIOS ECAR S.A.
770018631,	OBS.ECAR ATLETICS LINIME DEPT AER. 200ML,LABORATORIOS ECAR S.A.
770018632,	OBS.ECAR ATLETICS SPRAY 90 ML,LABORATORIOS ECAR S.A.
770015137,	OBS.ECAR ATORVASTATINA 20 MG 10 TBS,LABORATORIOS ECAR S.A.
770014278,	OBS.ECAR ATORVASTATINA 20 MG 100 TBS,LABORATORIOS ECAR S.A.
770013435,	OBS.ECAR ATORVASTATINA 40 MG 10 TAB,LABORATORIOS ECAR S.A.
770016741,	OBS.ECAR BACT.YODOPOVIDONA ESP.60ML,LABORATORIOS ECAR S.A.
770011283,	OBS.ECAR BACTRODERM BUCOFARINGEO 60 ML,LABORATORIOS ECAR S.A.
770011284,	OBS.ECAR BACTRODERM SOLUCION 60 ML,LABORATORIOS ECAR S.A.
770008086,	OBS.ECAR CETIRIZINA 10 MG 10 TBS EC,LABORATORIOS ECAR S.A.
770017845,	OBS.ECAR CETIRIZINA 10 MG 400 TAB,LABORATORIOS ECAR S.A.
770013620,	OBS.ECAR CETIRIZINA JARABE 60 ML,LABORATORIOS ECAR S.A.
770013610,	OBS.ECAR CLORFENIRAMINA JARABE 120 ML EC,LABORATORIOS ECAR S.A.
770018668,	OBS.ECAR DERMICLEAR CAMOMINA GEL 120 ML,LABORATORIOS ECAR S.A.
770008253,	OBS.ECAR DICLOFENACO 50 MG 250 GRS,LABORATORIOS ECAR S.A.
770008093,	OBS.ECAR FARMALAX BISACODILO 5MG 100CAP,LABORATORIOS ECAR S.A.
770018633,	OBS.ECAR FARMALAX P SOLUCION 15 ML,LABORATORIOS ECAR S.A.
770018634,	OBS.ECAR FARMALAX PEG 3350 15 SBS 17 GR,LABORATORIOS ECAR S.A.
770018635,	OBS.ECAR FARMALAX PEG 3350 160 GR,LABORATORIOS ECAR S.A.
770017975,	OBS.ECAR FEXOFENADINA 120 MG 10 TBS,LABORATORIOS ECAR S.A.
770014624,	OBS.ECAR FEXOFENADINA 180 MG 10 TBS,LABORATORIOS ECAR S.A.
770014623,	OBS.ECAR FEXOFENADINA JARABE 30 M 150,LABORATORIOS ECAR S.A.
770018664,	OBS.ECAR GEL LUBRICANTE LUDIKA 50 GR,LABORATORIOS ECAR S.A.
770017764,	OBS.ECAR HEDE HELIX 0.7%+PRO 0.1% 100ML,LABORATORIOS ECAR S.A.
770018636,	OBS.ECAR IRBESARTAN ECAR 150 MG 30TBS(M),LABORATORIOS ECAR S.A.
770018638,	OBS.ECAR IRBESARTAN ECAR 300 MG 30TBS(M),LABORATORIOS ECAR S.A.
770018639,	OBS.ECAR LOSARTAN 100 MG 30 TABS,LABORATORIOS ECAR S.A.
770012965,	OBS.ECAR LOSARTAN 50 MG 300 TBS,LABORATORIOS ECAR S.A.
770017069,	OBS.ECAR LTDA COMPLEJO B 10ML AMPOLLAS,LABORATORIOS ECAR S.A.
770013621,	OBS.ECAR LUDIKA 20 MG 1 TABLETA,LABORATORIOS ECAR S.A.
770018640,	OBS.ECAR LUDIKA TADALAFILO 20 MG 4 TBS,LABORATORIOS ECAR S.A.
770018641,	OBS.ECAR LUDIKA TADALAFILO 5 MG 30 TBS,LABORATORIOS ECAR S.A.
770013204,	OBS.ECAR ORLISTAT 120 MG 30 CAPSULAS,LABORATORIOS ECAR S.A.
770016717,	OBS.ECAR ORLISTAT 120 MG 60 CAP (A),LABORATORIOS ECAR S.A.
770015130,	OBS.ECAR PASEDOL 50 MG 100 TABLETAS,LABORATORIOS ECAR S.A.
770018139,	OBS.ECAR SERTRALINA 100 MG 10 TABLETAS,LABORATORIOS ECAR S.A.
770014625,	OBS.ECAR SERTRALINA 50 MG 10 TABLETAS,LABORATORIOS ECAR S.A.
770017410,	OBS.ECAR SULFATO FERROSO 300 MG 250 TBS,LABORATORIOS ECAR S.A.
770008355,	OBS.ECAR TIAMINA 1 GR 10 ML AMPOLLAS,LABORATORIOS ECAR S.A.
770008354,	OBS.ECAR TIAMINA 300 MG 250 TBS,LABORATORIOS ECAR S.A.
770017798,	OBS.ECAR VICAL VIT C 500MG+ZINC TUT,LABORATORIOS ECAR S.A.
770017796,	OBS.ECAR VITA C 500 MG VICAL T.FRUTT,LABORATORIOS ECAR S.A.
770013203,	OBS.ECAR VITAMINA C 500 MG VICAL NAR.,LABORATORIOS ECAR S.A.
770017797,	OBS.ECAR VITAMINA C 500MG VICAL MAN.M,LABORATORIOS ECAR S.A.
100020337,	ORLISTAT 120 MG 30 CAPSULAS ECAR(M)88020,LABORATORIOS ECAR S.A.
100020336,	ORLISTAT 120 MG 60 CAPSULAS ECAR (A),LABORATORIOS ECAR S.A.
100020910,	PAROXETINA 20 MG 10 TABLETAS EC,LABORATORIOS ECAR S.A.
100014147,	PAROXETINA 20 MG 30 TABLETAS EC,LABORATORIOS ECAR S.A.
100006362,	PASEDOL 50 MG 100 TABLETAS,LABORATORIOS ECAR S.A.
100027546,	PASEDOL SOLUCION ORAL 60 ML,LABORATORIOS ECAR S.A.
100020496,	PIRIDOXINA CLORHIDRATO 50 MG 100 TBS EC,LABORATORIOS ECAR S.A.
100024621,	PREGABALINA 150MG 30 CAPSULAS EC(M)81720,LABORATORIOS ECAR S.A.
100020909,	PREGABALINA 300 MG 30 CAP.EC (M)163440,LABORATORIOS ECAR S.A.
100024620,	PREGABALINA 75 MG 30 CAP EC (M)40860,LABORATORIOS ECAR S.A.
200041953,	PROTECTOR SOREL SUN SPF50 EMULSION 50 GR,LABORATORIOS ECAR S.A.
200041678,	PROTECTOR SOREL SUN SPF50 GEL 50 GR,LABORATORIOS ECAR S.A.
100027946,	RIFAXIMINA 200 MG 14 TBS REC ECAR,LABORATORIOS ECAR S.A.
100027945,	RIFAXIMINA 550 MG 14 TBS REC ECAR,LABORATORIOS ECAR S.A.
100023742,	ROSUVASTATINA 20MG 30 TBS ECAR (A),LABORATORIOS ECAR S.A.
100023743,	ROSUVASTATINA 40MG 30 TBS ECAR (A)(3%+),LABORATORIOS ECAR S.A.
100010414,	SALBUTAMOL JARABE 120 ML EC,LABORATORIOS ECAR S.A.
100027032,	SERTRALINA 100 MG 10 TABLETAS REC ECA,LABORATORIOS ECAR S.A.
100020025,	SERTRALINA 50 MG 10 TABLETAS EC,LABORATORIOS ECAR S.A.
100003063,	SOREL LOCION FACIAL 120 ML,LABORATORIOS ECAR S.A.
100017135,	SOREL LOCION PLUS 2 60 ML,LABORATORIOS ECAR S.A.
100018991,	SULBUTIAMINA 200 MG 30 TBS EC,LABORATORIOS ECAR S.A.
100001438,	SULFATO FERROSO 200 MG 100 GRAGEAS EC,LABORATORIOS ECAR S.A.
100011770,	SULFATO FERROSO 200 MG 250 GRAGEAS EC,LABORATORIOS ECAR S.A.
100001439,	SULFATO FERROSO 200 MG 50 GRAGEAS EC,LABORATORIOS ECAR S.A.
100023884,	SULFATO FERROSO 300 MG 100 TABLETAS EC,LABORATORIOS ECAR S.A.
100023885,	SULFATO FERROSO 300 MG 250 TABLETAS EC,LABORATORIOS ECAR S.A.
100022466,	SULFATO FERROSO CHICLE JARABE 120 ML EC,LABORATORIOS ECAR S.A.
100001443,	TIAMINA 1 GR 10 ML AMPOLLA EC,LABORATORIOS ECAR S.A.
100007771,	TIAMINA 300 MG 250 TABLETAS EC,LABORATORIOS ECAR S.A.
100027438,	TINIDAZOL 500 MG 8 TABS ECAR,LABORATORIOS ECAR S.A.
100027834,	TRAMADOL CLORHID.100 MG GOTAS 10 ML ECAR,LABORATORIOS ECAR S.A.
100027833,	TRAMADOL CLORHID.100 MG2ML 10 AMP.ECAR,LABORATORIOS ECAR S.A.
100017369,	TRIMETOPRIM SULFA 40-200 SUSP.60 ML EC,LABORATORIOS ECAR S.A.
100025590,	TRIMETOPRIM SULFA 80-400 100 TABLETAS EC,LABORATORIOS ECAR S.A.
100024297,	TRIMETOPRIM SULFA 80-400 SUSP.120 ML EC,LABORATORIOS ECAR S.A.
100024296,	TRIMETOPRIM SULFA 80-400 SUSP.60 ML EC,LABORATORIOS ECAR S.A.
100026598,	TRIMETOPRIM SULFA F 160800MG 100 TBS EC,LABORATORIOS ECAR S.A.
100010412,	TRIMETROPIM SULFA 40-200 SUSP.120 ML EC,LABORATORIOS ECAR S.A.
200039758,	VICAL VITAMINA C 500MG+ZINC MAN. 100 TBS,LABORATORIOS ECAR S.A.
200039759,	VICAL VITAMINA C 500MG+ZINC NAR. 100 TBS,LABORATORIOS ECAR S.A.
200039760,	VICAL VITAMINA C 500MG+ZINC TUT. 100 TBS,LABORATORIOS ECAR S.A.
100001446,	VITAMINA B12 1 ML 25 AMPOLLAS EC,LABORATORIOS ECAR S.A.
200006071,	VITAMINA B12 10 ML AMPOLLA EC,LABORATORIOS ECAR S.A.
100007772,	VITAMINA C 500 MG 250 TABLETAS EC,LABORATORIOS ECAR S.A.
100020640,	VITAMINA C 500 MG VICAL MANDA.MAST.144 T,LABORATORIOS ECAR S.A.
100020639,	VITAMINA C 500 MG VICAL NARANJA MAST.144,LABORATORIOS ECAR S.A.
100020638,	VITAMINA C 500 MG VICAL T.FRUTTI  MA.144,LABORATORIOS ECAR S.A.
200015580,	VITAMINA C GOTAS 100 MG 30 ML EC,LABORATORIOS ECAR S.A.
100027835,	VITAMINA C INYECT.5 ML 10 AMPOLLAS ECAR,LABORATORIOS ECAR S.A.
100027040,	VITAMINA C VICAL 500MG 576 TAB,LABORATORIOS ECAR S.A.
100028547,COLAGENO HIDROLI + VITAM 10.6GR 30SBS EC,LABORATORIOS ECAR S.A.
100026988,	ACETAMINOFEN 150 MG5 ML JARABE 90 ML LS,LABORATORIOS LA SANTE S.A
100002424,	ACICLOVIR 200 MG 24 TABLETAS LS,LABORATORIOS LA SANTE S.A
100026054,	ACICLOVIR 800 MG 10 TABLETAS LS,LABORATORIOS LA SANTE S.A
100019740,	ACICLOVIR CREMA TOPICA 5% 20 GR LS,LABORATORIOS LA SANTE S.A
100009553,	ALCOHOL POLIVINILICO 1.4% 15 ML LS,LABORATORIOS LA SANTE S.A
100010068,	ALENDRONATO 70 MG 4 TABLETAS LS,LABORATORIOS LA SANTE S.A
100002432,	AMIODARONA 200 MG 10 TABLETAS LS,LABORATORIOS LA SANTE S.A
100010377,	AMITRIPTILINA 25 MG 30 TABLETAS LS,LABORATORIOS LA SANTE S.A
100002433,	AMLODIPINO 10 MG 10 TABLETAS LS,LABORATORIOS LA SANTE S.A
100002434,	AMLODIPINO 5 MG 10 TABLETAS LS,LABORATORIOS LA SANTE S.A
100002435,	AMOXICILINA 125 MG SUSPENSION 45 ML LS,LABORATORIOS LA SANTE S.A
100002436,	AMOXICILINA 250 MG SUSPENSION 100 ML LS,LABORATORIOS LA SANTE S.A
100002437,	AMOXICILINA 250 MG SUSPENSION 45 ML LS,LABORATORIOS LA SANTE S.A
100002439,	AMOXICILINA 500 MG 50 CAPSULAS LS,LABORATORIOS LA SANTE S.A
100025380,	AMPICILINA 1 GR 100 TABLETAS LS,LABORATORIOS LA SANTE S.A
100002444,	AMPICILINA 250 MG SUSPENSION 60 ML LS,LABORATORIOS LA SANTE S.A
100002445,	AMPICILINA 500 MG 100 CAPSULAS LS,LABORATORIOS LA SANTE S.A
100026502,	ATORVASTATINA 10 MG 30 TBS LS,LABORATORIOS LA SANTE S.A
100026503,	ATORVASTATINA 20 MG 30 TBS LS,LABORATORIOS LA SANTE S.A
100026785,	ATORVASTATINA 40 MG 30 TBS LS,LABORATORIOS LA SANTE S.A
100002453,	AZITROMICINA 200 MG SUSPENSION 15 ML LS,LABORATORIOS LA SANTE S.A
100002454,	AZITROMICINA 500 MG 3 TABLETAS LS,LABORATORIOS LA SANTE S.A
100017644,	BETAHISTINA 8 MG 20 TABLETAS LS,LABORATORIOS LA SANTE S.A
100027366,	BETAMETASONA 0.05% CREMA 20 GR LS,LABORATORIOS LA SANTE S.A
100027655,	BETAMETASONA 0.05% CREMA 40 GR LS,LABORATORIOS LA SANTE S.A
100021824,	BUCOXOL SPRAY T.ACCION COOLMINT 120ML,LABORATORIOS LA SANTE S.A
100021821,	BUCOXOL TRIPLE ACCION COOLMINT 10 TBS,LABORATORIOS LA SANTE S.A
100021820,	BUCOXOL TRIPLE ACCION F.ROJOS 10 TBS,LABORATORIOS LA SANTE S.A
100021822,	BUCOXOL TRIPLE ACCION MIEL LIMON 10 TBS,LABORATORIOS LA SANTE S.A
100026803,	BUCOXOL TRIPLE ACCION MIEL LIMON 50 TBS,LABORATORIOS LA SANTE S.A
100027998,	CARMELOSA SODICA 0.5% SOL OFT 15 ML LS,LABORATORIOS LA SANTE S.A
100023894,	CARVEDILOL 12.5 MG 30 TBS LS(P)17835,LABORATORIOS LA SANTE S.A
100014892,	CEFADROXILO 500 MG 12 CAPSULAS LS,LABORATORIOS LA SANTE S.A
100002472,	CEFALEXINA 250 MG SUSPENSION 60 ML LS,LABORATORIOS LA SANTE S.A
100002473,	CEFALEXINA 500 MG 20 CAPSULAS LS,LABORATORIOS LA SANTE S.A
100002477,	CETIRIZINA 10 MG 10 TABLETAS LS,LABORATORIOS LA SANTE S.A
100002479,	CETIRIZINA JARABE 60 ML LS,LABORATORIOS LA SANTE S.A
100016222,	CIPROFIBRATO 100 MG 10 TBS LS (P)8640,LABORATORIOS LA SANTE S.A
100002481,	CIPROFLOXACINA 500 MG 10 TABLETAS LS,LABORATORIOS LA SANTE S.A
100002485,	CLARITROMICINA 250 MG SUSP.50 ML LS,LABORATORIOS LA SANTE S.A
100002486,	CLARITROMICINA 500 MG 10 TABLETAS LS,LABORATORIOS LA SANTE S.A
100002487,	CLINDAMICINA 300 MG 24 CAPSULAS LS,LABORATORIOS LA SANTE S.A
100015495,	CLOBETASOL PROPIONATO CREMA 40 GR LS,LABORATORIOS LA SANTE S.A
100010896,	CLOPIDOGREL 75 MG 14 TABLETAS LS(P)21567,LABORATORIOS LA SANTE S.A
100002490,	CLOTRIMAZOL 1% CREMA TOPICA 40 GR LS,LABORATORIOS LA SANTE S.A
100002491,	CLOTRIMAZOL 1% CREMA VAGINAL 40 GR LS,LABORATORIOS LA SANTE S.A
100002489,	CLOTRIMAZOL 100 MG 6 TBS VAGINALES LS,LABORATORIOS LA SANTE S.A
100009552,	CROMOGLICATO DE SODIO 4% OFTALM.5 ML LS,LABORATORIOS LA SANTE S.A
100014898,	DESLORATADINA 0.5 MG JARABE 60 ML LS,LABORATORIOS LA SANTE S.A
100012429,	DESLORATADINA 5 MG 10 TABLETAS LS,LABORATORIOS LA SANTE S.A
100018341,	DICLOFENACO 1% GEL TUBO 30 GR LS,LABORATORIOS LA SANTE S.A
100002498,	DICLOFENACO 50 MG 20 TABLETAS LS,LABORATORIOS LA SANTE S.A
100002501,	DICLOFENACO RETARD 100 MG 20 CAPSULAS LS,LABORATORIOS LA SANTE S.A
100002502,	DICLOXACILINA 250 MG SUSPENSION 80 ML LS,LABORATORIOS LA SANTE S.A
100002504,	DICLOXACILINA 500 MG 50 CAPSULAS LS,LABORATORIOS LA SANTE S.A
100013205,	DIHIDROCODEINA JARABE 120 ML LS,LABORATORIOS LA SANTE S.A
100017562,	DORZOLAMIDA 20MG+TIMOLOL 5MG LS,LABORATORIOS LA SANTE S.A
100028003,	DUOPACK CARMEL. SODIC 0.5% S.OFT 15ML LS,LABORATORIOS LA SANTE S.A
100027711,	ESCITALOPRAM 10 MG 30 TABS LS,LABORATORIOS LA SANTE S.A
100027710,	ESCITALOPRAM 20 MG 30 TABS LS,LABORATORIOS LA SANTE S.A
100026505,	ESOMEPRAZOL 20 MG 30 TBS LS,LABORATORIOS LA SANTE S.A
100027031,	ESOMEPRAZOL 40MG 30 TABLETAS LS,LABORATORIOS LA SANTE S.A
100023724,	FEXOFENADINA CLORHIDRATO 120MG 10 TBS LS,LABORATORIOS LA SANTE S.A
100024290,	FLAVOXATO CLORHIDRATO 200MG 10 TBS LS,LABORATORIOS LA SANTE S.A
100009081,	FLUCONAZOL 200 MG 4 CAPSULAS LS,LABORATORIOS LA SANTE S.A
100009551,	GENTAMICINA 0.3% OFTALMICA 10 ML LS,LABORATORIOS LA SANTE S.A
100013994,	GLUCOSAMINA 1500 MG 14 SBS LS,LABORATORIOS LA SANTE S.A
100016224,	GLUCOSAMINA SULFATO CONDROHIT.15 SBS,LABORATORIOS LA SANTE S.A
